id_cliente,nome,data_nascimento,genero,cidade_residencia,estado_residencia,profissao,renda_mensal,nivel_educacional,qtd_dependentes,data_cadastro
C00228,Matheus Moraes,1983-10-18,Masculino,Londrina,PR,Artesão,4405.56,Médio,1,2021-01-24
C00229,Sarah Almeida,1989-09-26,Masculino,Londrina,PR,Cumim,4395.85,Pós,2,2024-05-02
C00230,Marina Carvalho,1984-08-24,Outro,Londrina,PR,Encarregado de manutenção predial,12485.51,Superior,1,2021-08-10
C00231,Maria Luiza da Paz,1996-06-16,Masculino,Londrina,PR,Anestesiologista,6829.94,Superior,0,2022-10-04
C00232,Luiz Felipe Pereira,2002-01-06,Feminino,Londrina,PR,Agrônomo,2816.83,Médio,0,2020-12-11
C00233,Ana Sophia Azevedo,1973-05-25,Feminino,Londrina,PR,Obstetra,16074.82,Técnico,0,2024-01-06
C00234,Eduardo Lopes,1981-02-15,Masculino,Londrina,PR,Juiz de direito,9365.07,Técnico,1,2022-09-18
C00235,Dr. Leonardo Pereira,1996-04-20,Outro,Londrina,PR,Caldeireiro,4256.3,Superior,0,2022-10-22
C00236,Theo Pinto,1997-07-10,Masculino,Londrina,PR,Assistente de câmera,2821.08,Médio,0,2021-03-05
C00237,Bryan Lopes,1944-10-01,Feminino,Londrina,PR,Patologista oral,12508.31,Técnico,1,2020-12-05
C00238,Rafael da Rocha,1971-06-08,Feminino,Londrina,PR,Relações públicas,9624.34,Pós,1,2025-02-04
C00239,Daniela Costela,1984-01-15,Feminino,Londrina,PR,Fresador,14445.07,Superior,1,2022-04-19
C00240,Davi Lucca Cavalcanti,1961-05-19,Outro,Londrina,PR,Engenheiro de petróleo,10635.21,Fundamental,2,2023-04-15
C00241,Gustavo Teixeira,1984-05-30,Masculino,Londrina,PR,Engenheiro agrônomo,17954.32,Superior,2,2023-11-25
C00242,Dra. Mariana Barros,2005-09-10,Feminino,Londrina,PR,Engenheiro de segurança do trabalho,1978.5,Médio,2,2023-07-08
C00243,Theo Aragão,2005-12-06,Outro,Londrina,PR,Alfaiate,16965.23,Técnico,0,2022-05-12
C00244,Danilo Rezende,2002-12-07,Masculino,Londrina,PR,Físico,19992.09,Superior,0,2024-01-14
C00245,Nathan Monteiro,1991-05-01,Masculino,Londrina,PR,Implantodontista,15617.52,Médio,1,2025-04-20
C00246,Bárbara Alves,1957-05-19,Outro,Londrina,PR,Paparazzo,13552.93,Superior,2,2021-12-30
C00247,Sra. Laura Souza,1956-07-15,Outro,Londrina,PR,Protesista,9563.87,Pós,1,2023-07-05
C00248,Alícia da Cruz,1961-06-04,Masculino,Londrina,PR,Jogador de futebol,10195.19,Pós,1,2022-10-05
C00249,Beatriz da Luz,1981-09-30,Feminino,Londrina,PR,Jogador de futebol,13897.47,Médio,3,2024-07-19
C00250,Paulo Pinto,1992-09-23,Feminino,Londrina,PR,Vistoriador de sinistros,14332.96,Superior,2,2024-01-02
C00251,Luigi Barbosa,1956-05-21,Feminino,Londrina,PR,Atuário,16550.97,Técnico,1,2025-01-27
C00252,Sophie Pereira,1989-03-18,Feminino,Londrina,PR,Investigador de Polícia,3129.11,Superior,0,2023-10-07
C00253,Calebe Freitas,2007-06-23,Masculino,Londrina,PR,Embaixador,19448.42,Pós,1,2021-04-30
C00254,Amanda Costa,1961-12-22,Outro,Londrina,PR,Caixa,16761.15,Fundamental,1,2021-09-14
C00255,Júlia Melo,1966-02-27,Outro,Londrina,PR,Atleta de tiro com arco,10046.56,Fundamental,4,2021-12-10
C00256,Alexia Fernandes,2006-07-25,Outro,Londrina,PR,Agrimensor,8192.92,Pós,0,2024-03-07
C00257,Marina Costela,1998-02-04,Feminino,Londrina,PR,Auxiliar de reprografia,15559.82,Médio,3,2024-06-06
C00258,Yago das Neves,1956-09-23,Outro,Londrina,PR,Acupunturista,3923.74,Superior,0,2021-07-04
C00259,Olivia Ramos,1965-01-19,Outro,Londrina,PR,Engenheiro de iluminação,10467.17,Fundamental,1,2022-04-06
C00260,Matheus Fernandes,1973-11-13,Outro,Londrina,PR,Camelô,12764.13,Médio,2,2024-08-11
C00261,Dr. Nicolas Cavalcanti,1951-03-26,Masculino,Londrina,PR,Avalista,7248.88,Fundamental,2,2024-04-13
C00262,Ana Clara da Mata,1959-04-01,Feminino,Londrina,PR,Armador,3224.37,Fundamental,0,2020-12-07
C00263,Dr. Guilherme Ramos,2006-06-28,Masculino,Londrina,PR,Pesquisador,13482.63,Médio,0,2022-11-30
C00264,Fernanda Nascimento,1997-01-16,Outro,Londrina,PR,Odontologista legal,6899.44,Superior,1,2023-07-31
C00265,Enzo Ramos,1956-04-13,Feminino,Londrina,PR,Podólogo,19634.53,Médio,0,2022-09-02
C00266,Stella Pires,1973-05-27,Outro,Londrina,PR,Adestrador de animais,4175.88,Médio,1,2021-01-11
C00267,Davi Lucas Costela,1955-01-06,Outro,Londrina,PR,Hostess,10902.46,Médio,1,2020-10-15
C00268,Melissa Barbosa,2004-11-03,Masculino,Londrina,PR,Marinheiro,6610.58,Pós,1,2021-01-31
C00269,Eduardo Fogaça,1987-10-24,Outro,Londrina,PR,Sonoplasta,6442.69,Fundamental,1,2023-02-24
C00270,Alana Moraes,1997-10-22,Outro,Londrina,PR,Lancheiro,7023.28,Técnico,4,2022-11-12
C00271,Ana Clara Fogaça,1966-07-21,Outro,Londrina,PR,Leão de chácara,10558.35,Médio,0,2021-03-29
C00272,João Gabriel da Paz,1999-02-23,Outro,Londrina,PR,Sonoplasta,10460.32,Superior,3,2022-12-02
C00273,Davi Lucas Monteiro,1984-04-08,Outro,Londrina,PR,Artista/Técnico em espetáculos de diversões,8478.39,Superior,1,2023-11-10
C00274,Sr. Bryan da Cunha,1953-07-15,Masculino,Londrina,PR,Intérprete e tradutor de língua de sinais,19644.33,Médio,0,2025-05-08
C00275,Milena Aragão,2000-11-21,Feminino,Londrina,PR,Engenheiro cartográfico,5820.91,Pós,1,2023-11-16
C00276,Alexandre Pires,1968-07-24,Feminino,Londrina,PR,Moldureiro,15277.05,Pós,1,2024-06-04
C00277,Marina Ramos,1955-08-12,Outro,Londrina,PR,Engenheiro de produção agroindustrial,16159.28,Médio,0,2022-05-16
C00278,Milena Costela,1946-09-26,Masculino,Londrina,PR,Naturólogo,3835.56,Técnico,1,2021-05-19
C00279,Sra. Yasmin Oliveira,1977-06-09,Masculino,Londrina,PR,Investigador particular,17672.52,Pós,1,2025-01-20
C00280,Sra. Lívia Nogueira,1950-03-11,Outro,Londrina,PR,Arquivista,18343.17,Fundamental,2,2023-04-25
C00281,Pietra Caldeira,1948-02-01,Masculino,Londrina,PR,Separador,9084.6,Médio,1,2020-08-03
C00282,Heitor Rezende,1978-12-26,Feminino,Londrina,PR,Filósofo,15958.22,Superior,0,2021-03-17
C00283,Miguel Farias,1963-01-12,Outro,Londrina,PR,Policial federal,14315.04,Fundamental,3,2020-12-25
C00284,Dr. Miguel Cardoso,1968-11-22,Feminino,Londrina,PR,Remador,17268.31,Técnico,3,2022-02-11
C00285,Rafael Fogaça,1947-12-12,Feminino,Londrina,PR,Modelo,13095.78,Pós,1,2024-03-19
C00286,Alícia Barbosa,2006-10-16,Outro,Londrina,PR,Agricultor,2164.13,Fundamental,3,2022-09-05
C00287,Gabriela Barbosa,1992-06-15,Outro,Londrina,PR,Supervisor,14161.39,Superior,2,2023-09-07
C00288,Kaique Nunes,1968-01-13,Outro,Londrina,PR,Teólogo,3172.02,Fundamental,0,2020-08-27
C00289,Sarah Pereira,1975-11-07,Outro,Londrina,PR,Policial civil,14521.98,Fundamental,3,2021-10-20
C00290,Luiza Fogaça,1981-07-05,Masculino,Londrina,PR,Tesoureiro,14339.02,Fundamental,1,2024-09-24
C00291,Rodrigo Azevedo,1996-06-25,Feminino,Londrina,PR,Optometrista,16228.65,Superior,0,2025-03-21
C00292,Julia Santos,1988-03-14,Feminino,Londrina,PR,Panfleteiro,9467.71,Médio,0,2025-01-08
C00293,Vitória Ribeiro,1973-07-02,Feminino,Londrina,PR,Agrônomo,11969.67,Médio,3,2022-10-23
C00294,Stephany Cardoso,1985-01-11,Masculino,Londrina,PR,Boticário,2960.91,Pós,3,2021-07-30
C00295,Brenda Novaes,1976-02-24,Outro,Londrina,PR,Produtor editorial,5955.35,Técnico,1,2022-10-02
C00296,Stella Oliveira,1981-05-13,Masculino,Londrina,PR,Sociólogo,10031.27,Superior,2,2024-08-14
C00297,Rafael da Paz,1988-06-30,Feminino,Londrina,PR,Odontologista estético,13836.55,Pós,1,2023-06-22
C00298,Yasmin Costa,1997-02-01,Feminino,Londrina,PR,Oficial de justiça,14035.8,Médio,1,2023-07-13
C00299,Ana Clara Ferreira,1966-05-24,Feminino,Londrina,PR,Biblioteconomista,18986.86,Técnico,2,2024-08-29
C00300,Srta. Evelyn Jesus,1958-01-14,Outro,Londrina,PR,Fiscal,19297.54,Superior,2,2022-06-19
C00301,Mariana Lopes,1944-09-12,Feminino,Londrina,PR,Tecnólogo em irrigação e drenagem,5185.51,Pós,0,2020-07-20
C00302,Isadora Rezende,1964-05-15,Feminino,Londrina,PR,Designer de produto ou desenhista industrial,3473.09,Pós,4,2020-08-16
C00303,Sarah Aragão,1998-10-02,Feminino,Londrina,PR,Engenheiro petroquímico,12134.02,Superior,0,2022-12-03
C00304,Ian das Neves,1992-10-11,Outro,Londrina,PR,Florista,8822.41,Fundamental,1,2020-09-27
C00305,Diogo Monteiro,1973-04-02,Outro,Londrina,PR,Profissional de cinema,15898.76,Fundamental,1,2024-12-22
C00306,Maria Vitória Silva,1973-05-03,Outro,Londrina,PR,Operador de bombas,15285.68,Superior,3,2023-04-30
C00307,Ana Lívia Farias,1992-01-09,Masculino,Londrina,PR,Torreiro/Torrista,12730.7,Superior,1,2024-11-08
C00308,Emanuella Correia,1966-09-19,Outro,Londrina,PR,Confeiteiro,5017.44,Superior,1,2025-01-07
C00309,Noah Moreira,1957-12-11,Outro,Londrina,PR,Consultor de radiestesia,15698.21,Médio,2,2023-06-20
C00310,Danilo Mendes,1983-02-22,Masculino,Londrina,PR,Encanador,18212.97,Fundamental,1,2022-12-06
C00311,Leonardo da Mata,1958-10-29,Feminino,Londrina,PR,Barbeiro,2117.24,Superior,3,2021-08-29
C00312,Ana Lívia Moraes,1968-11-28,Masculino,Londrina,PR,Pedreiro,3167.47,Superior,1,2025-01-12
C00313,Gustavo Henrique Ribeiro,1989-03-06,Outro,Londrina,PR,Cinegrafista,9186.81,Médio,0,2024-10-15
C00314,Dr. Augusto da Conceição,1953-03-02,Outro,Londrina,PR,Coach,17714.52,Superior,2,2022-07-14
C00315,Marcos Vinicius Santos,1996-09-17,Outro,Londrina,PR,Terapeuta Holístico,18399.51,Médio,2,2021-10-17
C00316,Davi Luiz Duarte,1951-05-24,Feminino,Londrina,PR,Ventríloquo,19396.61,Superior,2,2021-11-13
C00317,Valentina Pinto,1985-10-17,Feminino,Londrina,PR,Engenheiro mecatrônico,16378.3,Pós,0,2023-09-23
C00318,Ana Lívia Rodrigues,1975-10-13,Masculino,Londrina,PR,Profissional de hotelaria,4104.0,Médio,5,2022-11-18
C00319,Caroline Fernandes,1949-07-19,Outro,Londrina,PR,Contabilista,14898.01,Pós,0,2023-08-29
C00320,Gustavo Henrique Dias,1999-02-18,Outro,Londrina,PR,Naturólogo,8266.84,Pós,2,2023-12-29
C00321,João Felipe Duarte,1969-03-19,Feminino,Londrina,PR,Sociólogo,11426.59,Pós,4,2021-07-27
C00322,Olivia Correia,1981-12-05,Outro,Londrina,PR,Veterinário,15356.71,Superior,2,2023-06-12
C00323,Juliana da Luz,1991-03-15,Feminino,Londrina,PR,Policial civil,16714.72,Superior,4,2024-06-05
C00324,Thomas da Rosa,1948-12-02,Outro,Londrina,PR,Artesão,5825.71,Fundamental,0,2024-09-28
C00325,Giovanna Barros,2004-04-17,Outro,Londrina,PR,Panfleteiro,7568.12,Técnico,2,2025-02-09
C00326,Otávio Novaes,1952-06-12,Outro,Londrina,PR,Cinematográfo,2669.52,Pós,1,2020-12-22
C00327,Maysa Melo,1980-10-14,Outro,Londrina,PR,Cancerologista ou Oncologista,7090.52,Pós,2,2024-04-11
C00328,Nicolas Cardoso,1968-08-27,Masculino,Londrina,PR,Lutador de karatê,2338.92,Fundamental,2,2021-05-21
C00329,Breno Costa,1989-07-19,Feminino,Londrina,PR,Necromaquiador,3648.23,Médio,1,2023-07-06
C00330,Augusto Mendes,1968-06-11,Outro,Londrina,PR,Parteira tradicional,4009.78,Pós,0,2020-11-25
C00331,Francisco Pinto,1986-08-10,Outro,Londrina,PR,Técnico em segurança do trabalho,19063.54,Técnico,0,2020-12-09
C00332,Srta. Maria Julia Rezende,1946-06-20,Outro,Londrina,PR,Pedreiro,15231.98,Médio,1,2025-03-15
C00333,Diego Souza,1969-09-14,Feminino,Londrina,PR,Vistoriador de sinistros,13616.06,Pós,2,2020-11-06
C00334,Joaquim das Neves,1971-09-20,Feminino,Londrina,PR,Esgrimista,18872.48,Superior,1,2022-12-25
C00335,Ana Júlia Gomes,1948-04-20,Outro,Londrina,PR,Gagsman,8354.8,Pós,1,2023-12-02
C00336,Miguel Duarte,2003-08-23,Masculino,Londrina,PR,Armador,17325.83,Fundamental,1,2021-07-01
C00337,Benjamin Azevedo,1968-11-29,Feminino,Londrina,PR,Lutador de karatê,11572.62,Superior,1,2021-01-28
C00338,Sofia Mendes,1963-11-21,Feminino,Londrina,PR,Cientista da informação e documentação,6603.81,Fundamental,3,2023-04-01
C00339,Caio Freitas,1963-11-01,Feminino,Londrina,PR,Catador de carangueijos,3195.96,Médio,1,2022-07-23
C00340,Yasmin Rocha,1960-12-18,Outro,Londrina,PR,Judoca,12547.2,Fundamental,1,2023-01-07
C00341,Dra. Maria Luiza Moraes,1976-12-21,Feminino,Londrina,PR,Coreógrafo,6006.02,Médio,0,2025-02-18
C00342,Isabel Viana,1978-07-11,Outro,Londrina,PR,Ventríloquo,5296.3,Técnico,0,2024-03-30
C00343,Carolina da Cunha,1964-09-30,Outro,Londrina,PR,Jangadeiro,5495.1,Médio,2,2020-12-10
C00344,Srta. Ana Sophia Silva,1976-12-08,Masculino,Londrina,PR,Petroleiro,16089.91,Técnico,2,2022-04-01
C00345,João Felipe da Rocha,1968-08-15,Feminino,Londrina,PR,Médico geneticista,17380.51,Médio,1,2021-05-13
C00346,Ana da Luz,1985-03-07,Outro,Londrina,PR,Modelo,6137.1,Médio,1,2024-05-20
C00347,Sra. Letícia Dias,1946-03-08,Outro,Londrina,PR,Musicoterapeuta,17529.29,Médio,0,2025-03-12
C00348,Ana Luiza da Rosa,1970-04-16,Feminino,Londrina,PR,Arquivista,16114.72,Médio,3,2024-07-24
C00349,Luiza Fernandes,1951-10-14,Feminino,Londrina,PR,Mensageiro,1791.95,Superior,2,2024-12-12
C00350,Maria Fernanda da Conceição,1985-06-16,Masculino,Londrina,PR,Antropólogo,15221.78,Técnico,0,2021-08-16
C00351,Ana Carolina da Luz,1983-11-23,Outro,Londrina,PR,Tecelão,2675.82,Pós,2,2022-02-03
C00352,Sofia Ramos,1966-12-18,Feminino,Londrina,PR,Escoteiro,10994.9,Fundamental,0,2021-10-06
C00353,Eduardo Moraes,1988-03-23,Outro,Londrina,PR,Químico,5598.67,Técnico,1,2021-06-28
C00354,Marcela Almeida,2004-01-23,Outro,Londrina,PR,Leiteiro,15989.7,Técnico,0,2021-02-19
C00355,Pedro Henrique Rezende,1969-11-26,Feminino,Londrina,PR,Produtor editorial,13401.8,Fundamental,0,2022-03-27
C00356,Valentina Castro,1997-09-21,Feminino,Londrina,PR,Engenheiro ambiental,17175.02,Pós,1,2024-01-15
C00357,Milena Novaes,2004-07-14,Masculino,Londrina,PR,Desembargador de justiça,10569.97,Pós,1,2022-01-10
C00358,Joana Pinto,1950-09-13,Masculino,Londrina,PR,Nutricionista,7459.07,Médio,0,2020-11-12
C00359,Dra. Isadora Lopes,1945-01-30,Masculino,Londrina,PR,Pintor,6587.8,Técnico,1,2020-12-21
C00360,Sr. Lucas Martins,1949-02-18,Outro,Londrina,PR,Gestor ambiental,7515.93,Técnico,3,2022-04-07
C00361,Vitor Gabriel Lima,1976-02-03,Feminino,Londrina,PR,Engraxate,9893.74,Técnico,0,2020-08-28
C00362,Lívia Jesus,1999-04-09,Masculino,Londrina,PR,Jornaleiro,16172.28,Fundamental,2,2023-10-05
C00363,Srta. Olivia Moreira,1962-01-17,Outro,Londrina,PR,Técnico em desporto,13541.96,Técnico,0,2022-12-10
C00364,Alana Gonçalves,1976-10-25,Masculino,Londrina,PR,Guitarrista,9456.29,Médio,0,2020-10-10
C00365,Murilo da Costa,1954-10-15,Feminino,Londrina,PR,Designer de moda,16807.26,Pós,0,2020-08-01
C00366,Alícia da Rosa,1965-12-17,Outro,Londrina,PR,Carnavalesco,3259.09,Pós,0,2023-08-09
C00367,Dra. Maitê Moura,1992-06-04,Outro,Londrina,PR,Técnico em aviação,6215.46,Médio,2,2022-11-05
C00368,Luiz Miguel Cardoso,1959-03-13,Feminino,Londrina,PR,Cartógrafo,2741.97,Fundamental,2,2022-06-01
C00369,Srta. Ana Júlia das Neves,1996-08-18,Feminino,Londrina,PR,Sapateiro,3286.44,Superior,2,2024-02-07
C00370,Nathan Jesus,1996-08-15,Masculino,Londrina,PR,Traumatologista,11792.86,Técnico,2,2022-10-23
C00371,Maria Pires,1962-06-13,Outro,Londrina,PR,Vereador,11891.14,Fundamental,1,2022-11-17
C00372,Pedro Miguel Viana,1988-09-15,Feminino,Londrina,PR,Gastroenterologista,17661.74,Pós,2,2023-09-12
C00373,Juliana Cardoso,1977-06-19,Outro,Londrina,PR,Selecionador de pessoal,2451.75,Superior,4,2023-04-08
C00374,Pedro Lopes,1948-12-21,Feminino,Londrina,PR,Artista de circo,8005.45,Técnico,0,2022-03-29
C00375,Juan Rezende,1975-11-11,Masculino,Londrina,PR,Repositor,4362.51,Pós,1,2020-09-07
C00376,Alexia Melo,1995-12-24,Masculino,Londrina,PR,Figurinista,7977.11,Técnico,1,2022-03-25
C00377,Sra. Alice Peixoto,1966-08-07,Masculino,Londrina,PR,Cumim,15608.2,Técnico,0,2022-06-01
C00378,Bryan Fogaça,1979-06-25,Feminino,Londrina,PR,Técnico em rede,17135.37,Técnico,3,2021-05-30
C00379,Renan Araújo,1945-11-02,Outro,Londrina,PR,Encarregado de manutenção predial,13389.93,Fundamental,1,2021-11-13
C00380,Leandro da Cruz,1962-02-26,Outro,Londrina,PR,Caminhoneiro,16845.02,Superior,1,2022-01-18
C00381,Camila Correia,1956-12-23,Masculino,Londrina,PR,Peão de rodeiro,6555.5,Superior,1,2025-03-09
C00382,Heloísa Araújo,1948-03-03,Feminino,Londrina,PR,Otorrinolaringologista,7993.93,Médio,3,2022-12-08
C00383,Brenda Cunha,1956-06-07,Masculino,Londrina,PR,Segurança particular,11976.94,Pós,0,2020-09-24
C00384,Ana Laura da Cruz,1963-01-31,Masculino,Londrina,PR,Sexólogo,15207.93,Fundamental,0,2022-12-02
C00385,Alana Nogueira,2003-09-16,Outro,Londrina,PR,Telefonista,11313.93,Pós,4,2021-11-02
C00386,Vinicius Ribeiro,1979-07-09,Feminino,Londrina,PR,Luthier,7806.58,Superior,0,2025-04-14
C00387,Srta. Brenda Nogueira,1952-09-18,Outro,Londrina,PR,Leiloeiro,7501.08,Técnico,2,2021-02-16
C00388,Thiago Cardoso,1967-02-20,Masculino,Londrina,PR,Técnico em desporto,17841.83,Médio,1,2024-03-21
C00389,Ana Lívia Nunes,1992-10-19,Outro,Londrina,PR,Pastilheiro,2420.61,Fundamental,0,2024-03-18
C00390,Brenda Costa,1953-09-08,Feminino,Londrina,PR,Aeroviário,13745.87,Pós,1,2020-07-22
C00391,Bernardo Farias,1967-05-25,Feminino,Londrina,PR,Técnico em aviação,9162.4,Médio,1,2022-11-06
C00392,Sra. Sophia das Neves,2002-09-29,Outro,Londrina,PR,Lutador de kung fu,3605.62,Pós,1,2024-05-21
C00393,Sra. Ana Julia Porto,1969-07-31,Feminino,Londrina,PR,Boticário,14047.03,Técnico,2,2022-07-02
C00394,Luiz Otávio Correia,1953-01-01,Outro,Londrina,PR,Técnico em taquigrafia,13841.95,Fundamental,2,2025-01-03
C00395,Vitória Cavalcanti,1972-02-15,Feminino,Londrina,PR,Capitão,19712.24,Fundamental,2,2023-02-04
C00396,Agatha da Costa,1986-08-06,Masculino,Londrina,PR,Tecnólogo em recursos pesqueiros,7076.26,Médio,0,2024-05-28
C00397,Augusto Rodrigues,1972-08-04,Masculino,Londrina,PR,Fisiculturista,15636.98,Superior,1,2021-12-18
C00398,Henrique Silva,1950-08-20,Masculino,Londrina,PR,Lutador de taekwondo,1643.0,Pós,0,2024-07-08
C00399,Sr. Kevin Monteiro,1998-07-16,Masculino,Londrina,PR,Desenhista,8533.84,Médio,2,2024-01-12
C00400,Maitê Gomes,1979-04-26,Outro,Londrina,PR,Engenheiro de alimentos,16917.05,Superior,1,2022-08-09
C00401,Augusto Caldeira,1974-06-09,Feminino,Londrina,PR,Tecnólogo em rochas ornamentais,17442.64,Fundamental,0,2023-03-20
C00402,Marina Nascimento,1956-10-31,Masculino,Londrina,PR,Lapidário,10005.45,Fundamental,3,2025-05-06
C00403,Calebe da Cunha,1961-12-27,Feminino,Londrina,PR,Rebarbador de metal,12151.54,Técnico,1,2024-04-10
C00404,Breno Nascimento,1959-04-22,Outro,Londrina,PR,Orientador educacional,13342.62,Superior,2,2024-09-26
C00405,Dr. Raul Aragão,1976-08-20,Feminino,Londrina,PR,Personal trainer,1885.85,Superior,1,2024-08-05
C00406,Dr. Bryan Almeida,1952-02-19,Outro,Londrina,PR,Médico geneticista,10011.79,Superior,0,2024-04-06
C00407,Murilo Moraes,1980-11-12,Feminino,Londrina,PR,Produtor de eventos,17122.96,Médio,1,2021-05-04
C00408,André Alves,1965-06-21,Outro,Londrina,PR,Astronauta,8908.32,Fundamental,2,2022-11-03
C00409,Leonardo Caldeira,1946-03-12,Feminino,Londrina,PR,Investigador particular,15297.39,Médio,4,2025-03-14
C00410,Maria da Cunha,1968-07-02,Masculino,Londrina,PR,Apresentador,2913.02,Fundamental,2,2020-07-13
C00411,Alexia Pinto,1978-12-07,Outro,Londrina,PR,Biomédico,5087.22,Superior,1,2023-09-27
C00412,Joana Ribeiro,1975-10-07,Outro,Londrina,PR,Bailarina,19227.13,Médio,2,2022-06-14
C00413,Diogo Monteiro,1978-10-12,Masculino,Londrina,PR,Teólogo,4209.22,Médio,2,2024-07-06
C00414,Isabella Araújo,1999-11-28,Outro,Londrina,PR,Peixeiro,4328.09,Fundamental,2,2023-06-23
C00415,Theo Gomes,1992-01-01,Outro,Londrina,PR,Segurança particular,10641.16,Técnico,1,2021-06-23
C00416,Sr. Heitor Pereira,1971-01-27,Outro,Londrina,PR,Comissário de bordo,9804.75,Técnico,6,2022-04-20
C00417,Maria Vitória Fernandes,1962-12-13,Outro,Londrina,PR,Administrador público,19750.84,Superior,1,2020-11-10
C00418,Breno Costela,1963-05-24,Outro,Londrina,PR,Profissional de reciclagem,7348.57,Pós,1,2023-10-28
C00419,Juliana Pinto,1948-08-03,Feminino,Londrina,PR,Faturista,9680.85,Superior,0,2020-12-14
C00420,Erick Gonçalves,1948-06-21,Feminino,Londrina,PR,Panificador/Padeiro,12441.27,Superior,0,2023-10-06
C00421,Clarice Lima,1951-10-15,Masculino,Londrina,PR,Webdesigner,7242.55,Pós,2,2024-02-28
C00422,Natália da Rosa,1950-03-23,Masculino,Londrina,PR,Gestor ambiental,8321.65,Superior,0,2021-12-17
C00423,Pietra Monteiro,1974-01-31,Outro,Londrina,PR,Angiologista,17488.63,Fundamental,1,2021-06-15
C00424,Lucca Souza,1952-03-26,Outro,Londrina,PR,Técnico em rede,10880.75,Pós,2,2025-06-25
C00425,Eduarda Barros,1989-12-26,Outro,Londrina,PR,Almirante,19153.28,Fundamental,2,2021-05-14
C00426,Gabrielly Silveira,1970-03-06,Outro,Londrina,PR,Cobrador de ônibus,13558.99,Superior,0,2021-03-11
C00427,Raul Cunha,1956-01-18,Feminino,Londrina,PR,Jogador de futebol,10775.3,Fundamental,1,2023-11-18
C00428,Joana Oliveira,1945-05-31,Masculino,Londrina,PR,Nadador,16502.89,Superior,5,2023-02-05
C00429,Ana Júlia Nascimento,1986-01-30,Masculino,Londrina,PR,Lutador de taekwondo,10834.16,Médio,2,2021-11-02
C00430,Srta. Maria Eduarda Silveira,1947-12-05,Masculino,Londrina,PR,Almirante,14591.0,Pós,4,2020-09-01
C00431,João Gabriel Alves,2004-06-10,Outro,Londrina,PR,Datilógrafo,12781.4,Superior,2,2022-12-07
C00432,André Castro,1966-05-15,Feminino,Londrina,PR,Espeleologista,8667.21,Superior,0,2021-06-13
C00433,Joaquim Viana,1985-10-03,Outro,Londrina,PR,Jogador de handebol,2468.76,Superior,1,2022-06-19
C00434,Miguel da Cruz,1997-08-19,Feminino,Londrina,PR,Agente comunitário de saúde,3248.36,Pós,1,2024-11-28
C00435,Davi Teixeira,1971-12-18,Feminino,Londrina,PR,Tecnólogo em negócios imobiliários,14889.07,Técnico,0,2020-08-14
C00436,Cauã Cunha,2007-06-21,Masculino,Londrina,PR,Comandante,7667.2,Técnico,0,2022-05-16
C00437,Dra. Maysa Costa,1972-09-03,Masculino,Londrina,PR,Trilheiro ou músico de cinema,18459.81,Superior,2,2024-08-12
C00438,Nathan Pereira,1990-06-07,Outro,Londrina,PR,Tecnólogo em papel e celulose,14421.88,Pós,1,2021-04-01
C00439,Caroline Vieira,1995-09-20,Outro,Londrina,PR,Gagsman,14613.43,Fundamental,2,2023-12-13
C00440,Fernanda Azevedo,1965-08-09,Outro,Londrina,PR,Médico geneticista,8468.57,Superior,3,2022-08-26
C00441,Daniel Viana,1986-04-10,Masculino,Londrina,PR,Paginador,13897.15,Técnico,1,2022-11-23
C00442,Rafael Souza,1982-08-02,Outro,Londrina,PR,Boxeador,13903.44,Técnico,2,2024-05-30
C00443,Emanuella Nogueira,1981-10-29,Masculino,Londrina,PR,Chapeiro,8208.06,Médio,2,2022-12-19
